AL0000008752024,CANAPI,14,09032024
AL0000008752024,CANAPI,01,09032024
AL0000008762024,PORTO CALVO,14,09032024
AL0000008772024,CORURIPE,14,10032024
AL0000008782024,PIRANHAS,01,02032024
AL0000008792024,IGACI,14,10032024
AL0000008802024,OURO BRANCO,14,01032024
AL0000008812024,CORURIPE,01,16032024
AL0000008812024,CORURIPE,14,16032024
AL0000008822024,ARAPIRACA,01,15032024
AL0000008822024,ARAPIRACA,14,15032024
AL0000008832024,MACEIO,14,13032024
AL0000008832024,MACEIO,17,13032024
AL0000008842024,DELMIRO GOUVEIA,01,14032024
AL0000008852024,UNIAO DOS PALMARES,01,13032024
AL0000008852024,UNIAO DOS PALMARES,14,13032024
AL0000008862024,TAQUARANA,14,14032024
AL0000008862024,TAQUARANA,01,14032024
AL0000008872024,PORTO CALVO,14,08032024
AL0000008872024,PORTO CALVO,06,08032024
AL0000008882024,FEIRA GRANDE,14,16032024
AL0000008892024,CORURIPE,01,20032024
AL0000008892024,CORURIPE,14,20032024
AL0000008902024,AGUA BRANCA,00,17032024
AL0000008902024,AGUA BRANCA,00,17032024
AL0000008912024,SAO SEBASTIAO,00,17032024
AL0000008922024,RIO LARGO,01,15032024
AL0000008922024,RIO LARGO,02,15032024
AL0000008922024,RIO LARGO,02,15032024
AL0000008922024,RIO LARGO,02,15032024
AL0000008932024,FELIZ DESERTO,14,31032024
AL0000008932024,FELIZ DESERTO,09,31032024
AL0000008942024,MACEIO,14,15032024
AL0000008942024,MACEIO,12,15032024
AL0000008952024,MACEIO,14,31032024
AL0000008952024,MACEIO,04,31032024
AL0000008962024,PALMEIRA DOS INDIOS,01,16032024
AL0000008962024,PALMEIRA DOS INDIOS,02,16032024
AL0000008972024,IGACI,14,30032024
AL0000008982024,MACEIO,01,20032024
AL0000008982024,MACEIO,14,20032024
AL0000008992024,PALESTINA,14,30032024
AL0000009002024,PORTO DE PEDRAS,14,16032024
AL0000009012024,MACEIO,04,23032024
AL0000009012024,MACEIO,12,23032024
AL0000009022024,TRAIPU,14,24032024
AL0000009022024,TRAIPU,06,24032024
AL0000009032024,TAQUARANA,00,10032024
AL0000009042024,RIO LARGO,01,16032024
AL0000009052024,TAQUARANA,14,17032024
AL0000009052024,TAQUARANA,01,17032024
AL0000009062024,POCO DAS TRINCHEIRAS,14,26032024
AL0000009072024,MARAGOGI,14,17032024
AL0000009082024,UNIAO DOS PALMARES,14,04032024
AL0000009092024,CORURIPE,00,04032024
AL0000009102024,OLHO D AGUA DAS FLORES,00,04032024
AL0000009112024,JOAQUIM GOMES,00,05032024
AL0000009122024,PALMEIRA DOS INDIOS,00,06032024
AL0000009132024,UNIAO DOS PALMARES,14,06032024
AL0000009142024,CANAPI,00,06032024
AL0000009152024,SANTANA DO IPANEMA,00,06032024
AL0000009162024,ARAPIRACA,00,07032024
AL0000009172024,ARAPIRACA,00,10032024
AL0000009182024,MACEIO,14,11032024
AL0000009192024,ARAPIRACA,00,11032024
AL0000009202024,SANTANA DO IPANEMA,14,12032024
AL0000009212024,MESSIAS,14,12032024
AL0000009222024,UNIAO DOS PALMARES,01,13032024
AL0000009222024,UNIAO DOS PALMARES,14,13032024
AL0000009232024,NOVO LINO,00,16032024
AL0000009242024,ARAPIRACA,14,04022024
AL0000009252024,ATALAIA,00,17032024
AL0000009262024,RIO LARGO,00,16032024
AL0000009272024,MACEIO,01,25032024
AL0000009272024,MACEIO,01,25032024
AL0000009282024,SANTANA DO IPANEMA,00,28032024
AL0000009292024,ARAPIRACA,00,28032024
AL0000009302024,MACEIO,04,31032024
AL0000009302024,MACEIO,14,31032024
AL0000009312024,ARAPIRACA,00,29032024
AL0000009322024,MACEIO,01,03042024
AL0000009322024,MACEIO,01,03042024
AL0000009332024,MACEIO,01,01042024
AL0000009332024,MACEIO,17,01042024
AL0000009342024,MACEIO,01,03042024
AL0000009342024,MACEIO,01,03042024
AL0000009352024,MACEIO,04,04042024
AL0000009352024,MACEIO,01,04042024
AL0000009362024,MACEIO,01,01042024
AL0000009362024,MACEIO,01,01042024
AL0000009372024,MACEIO,01,04042024
AL0000009372024,MACEIO,14,04042024
AL0000009382024,MACEIO,13,02042024
AL0000009382024,MACEIO,04,02042024
AL0000009392024,MACEIO,01,07042024
AL0000009392024,MACEIO,04,07042024
AL0000009402024,MACEIO,01,10042024
AL0000009402024,MACEIO,01,10042024
AL0000009412024,MACEIO,01,07042024
AL0000009412024,MACEIO,17,07042024
AL0000009422024,MACEIO,01,05042024
AL0000009422024,MACEIO,04,05042024
AL0000009432024,MACEIO,01,02042024
AL0000009432024,MACEIO,01,02042024
AL0000009442024,MACEIO,01,08042024
AL0000009442024,MACEIO,01,08042024
AL0000009452024,MACEIO,01,07032024
AL0000009452024,MACEIO,04,07032024
AL0000009462024,MACEIO,01,10042024
AL0000009462024,MACEIO,01,10042024
AL0000009472024,MACEIO,01,11042024
AL0000009472024,MACEIO,01,11042024
AL0000009482024,MACEIO,01,09042024
AL0000009482024,MACEIO,17,09042024
AL0000009492024,MACEIO,14,11042024
AL0000009492024,MACEIO,01,11042024
AL0000009502024,MACEIO,01,13042024
AL0000009502024,MACEIO,14,13042024
AL0000009512024,MACEIO,01,11042024
AL0000009512024,MACEIO,14,11042024
AL0000009512024,MACEIO,01,11042024
AL0000009522024,MACEIO,01,02042024
AL0000009522024,MACEIO,01,02042024
AL0000009532024,MACEIO,01,12042024
AL0000009532024,MACEIO,14,12042024
AL0000009542024,MACEIO,01,06042024
AL0000009542024,MACEIO,01,06042024
AL0000009552024,MACEIO,01,13042024
AL0000009552024,MACEIO,14,13042024
AL0000009562024,MACEIO,06,13042024
AL0000009562024,MACEIO,01,13042024
AL0000009572024,MACEIO,01,07042024
AL0000009572024,MACEIO,01,07042024
AL0000009572024,MACEIO,01,07042024
AL0000009582024,MACEIO,01,07042024
AL0000009582024,MACEIO,01,07042024
AL0000009592024,MACEIO,01,06042024
AL0000009592024,MACEIO,04,06042024
AL0000009602024,MACEIO,01,12042024
AL0000009602024,MACEIO,14,12042024
AL0000009612024,MACEIO,01,11042024
AL0000009612024,MACEIO,01,11042024
AL0000009622024,MACEIO,01,06042024
AL0000009622024,MACEIO,01,06042024
AL0000009632024,MACEIO,01,06042024
AL0000009632024,MACEIO,01,06042024
AL0000009632024,MACEIO,01,06042024
AL0000009642024,MACEIO,06,05042024
AL0000009642024,MACEIO,01,05042024
AL0000009652024,MACEIO,01,06042024
AL0000009652024,MACEIO,17,06042024
AL0000009662024,MACEIO,06,16042024
AL0000009662024,MACEIO,01,16042024
AL0000009672024,MACEIO,01,24042024
AL0000009672024,MACEIO,01,24042024
AL0000009682024,MACEIO,01,16042024
AL0000009682024,MACEIO,01,16042024
AL0000009692024,MACEIO,01,09032024
AL0000009692024,MACEIO,01,09032024
AL0000009702024,MACEIO,01,18042024
AL0000009702024,MACEIO,14,18042024
AL0000009712024,MACEIO,01,19042024
AL0000009712024,MACEIO,04,19042024
AL0000009722024,MACEIO,01,18042024
AL0000009722024,MACEIO,04,18042024
AL0000009732024,MACEIO,01,18042024
AL0000009732024,MACEIO,01,18042024
AL0000009742024,MACEIO,01,18042024
AL0000009742024,MACEIO,01,18042024
AL0000009752024,MACEIO,01,19042024
AL0000009752024,MACEIO,01,19042024
AL0000009762024,MACEIO,01,19042024
AL0000009762024,MACEIO,14,19042024
AL0000009772024,MACEIO,01,11042024
AL0000009772024,MACEIO,01,11042024
AL0000009782024,MACEIO,01,20042024
AL0000009782024,MACEIO,14,20042024
AL0000009792024,MACEIO,01,16042024
AL0000009792024,MACEIO,01,16042024
AL0000009802024,MACEIO,01,19042024
AL0000009802024,MACEIO,01,19042024
AL0000009812024,MACEIO,01,17042024
AL0000009812024,MACEIO,01,17042024
AL0000009822024,MACEIO,01,09042024
AL0000009822024,MACEIO,01,09042024
AL0000009832024,MACEIO,01,27032024
AL0000009832024,MACEIO,14,27032024
AL0000009842024,MACEIO,01,24052024
AL0000009842024,MACEIO,01,24052024
AL0000009852024,MACEIO,01,19022024
AL0000009852024,MACEIO,01,19022024
AL0000009862024,MACEIO,01,21042024
AL0000009862024,MACEIO,00,21042024
AL0000009872024,MACEIO,14,09042024
AL0000009872024,MACEIO,14,09042024
AL0000009882024,MACEIO,01,16042024
AL0000009882024,MACEIO,13,16042024
AL0000009892024,MACEIO,01,09042024
AL0000009892024,MACEIO,04,09042024
AL0000009902024,MACEIO,14,21042024
AL0000009902024,MACEIO,15,21042024
AL0000009912024,MACEIO,01,16042024
AL0000009922024,MACEIO,01,09042024
AL0000009922024,MACEIO,01,09042024
AL0000009932024,MACEIO,14,22042024
AL0000009932024,MACEIO,14,22042024
AL0000009942024,MACEIO,01,07042024
AL0000009942024,MACEIO,01,07042024
AL0000009952024,MACEIO,01,13042024
AL0000009952024,MACEIO,01,13042024
AL0000009952024,MACEIO,01,13042024
AL0000009962024,MACEIO,01,23042024
AL0000009962024,MACEIO,01,23042024
AL0000009972024,MACEIO,01,24042024
AL0000009972024,MACEIO,01,24042024
AL0000009982024,MACEIO,06,24042024
AL0000009982024,MACEIO,14,24042024
AL0000009992024,MACEIO,01,24042024
AL0000009992024,MACEIO,04,24042024
AL0000010002024,MACEIO,01,25042024
AL0000010002024,MACEIO,01,25042024
AL0000010002024,MACEIO,01,25042024
AL0000010012024,MACEIO,01,25042024
AL0000010012024,MACEIO,01,25042024
AL0000010012024,MACEIO,01,25042024
AL0000010022024,MACEIO,14,24042024
AL0000010022024,MACEIO,01,24042024
AL0000010032024,MACEIO,01,25042024
AL0000010032024,MACEIO,17,25042024
AL0000010042024,MACEIO,01,24042024
AL0000010042024,MACEIO,01,24042024
AL0000010052024,MACEIO,01,25042024
AL0000010052024,MACEIO,01,25042024
AL0000010062024,MACEIO,01,26042024
AL0000010062024,MACEIO,01,26042024
AL0000010072024,MACEIO,01,30032024
AL0000010072024,MACEIO,01,30032024
AL0000010082024,MACEIO,01,30042024
AL0000010082024,MACEIO,06,30042024
AL0000010092024,MACEIO,01,26042024
AL0000010092024,MACEIO,14,26042024
AL0000010102024,MACEIO,01,27042024
AL0000010102024,MACEIO,01,27042024
AL0000010112024,MACEIO,01,30042024
AL0000010112024,MACEIO,14,30042024
AL0000010122024,MACEIO,13,28042024
AL0000010122024,MACEIO,13,28042024
AL0000010132024,MACEIO,01,19042024
AL0000010132024,MACEIO,01,19042024
AL0000010142024,RIO LARGO,01,21052024
AL0000010142024,RIO LARGO,04,21052024
AL0000010152024,RIO LARGO,01,09052024
AL0000010152024,RIO LARGO,01,09052024
AL0000010162024,RIO LARGO,01,06052024
AL0000010162024,RIO LARGO,01,06052024
AL0000010172024,RIO LARGO,01,02052024
AL0000010172024,RIO LARGO,17,02052024
AL0000010182024,RIO LARGO,01,29042024
AL0000010182024,RIO LARGO,01,29042024
AL0000010192024,RIO LARGO,01,26042024
AL0000010192024,RIO LARGO,01,26042024
AL0000010202024,MACEIO,17,04042024
AL0000010202024,MACEIO,14,04042024
AL0000010212024,RIO LARGO,01,05042024
AL0000010222024,RIO LARGO,17,07022024
AL0000010222024,RIO LARGO,01,07022024
AL0000010222024,RIO LARGO,01,07022024
AL0000010232024,RIO LARGO,01,30032024
AL0000010232024,RIO LARGO,14,30032024
AL0000010242024,RIO LARGO,01,22032024
AL0000010242024,RIO LARGO,14,22032024
AL0000010252024,RIO LARGO,13,27032024
AL0000010252024,RIO LARGO,13,27032024
AL0000010262024,RIO LARGO,14,21032024
AL0000010262024,RIO LARGO,01,21032024
AL0000010272024,RIO LARGO,06,24012024
AL0000010272024,RIO LARGO,04,24012024
AL0000010282024,RIO LARGO,01,06022024
AL0000010282024,RIO LARGO,12,06022024
AL0000010292024,RIO LARGO,04,15022024
AL0000010292024,RIO LARGO,01,15022024
AL0000010302024,RIO LARGO,17,20022024
AL0000010302024,RIO LARGO,01,20022024
AL0000010312024,RIO LARGO,14,21022024
AL0000010312024,RIO LARGO,14,21022024
AL0000010322024,RIO LARGO,06,22022024
AL0000010322024,RIO LARGO,13,22022024
AL0000010332024,RIO LARGO,17,05032024
AL0000010332024,RIO LARGO,01,05032024
AL0000010342024,MACEIO,01,29042024
AL0000010342024,MACEIO,01,29042024
AL0000010352024,MACEIO,01,27042024
AL0000010352024,MACEIO,01,27042024
AL0000010362024,MACEIO,01,29042024
AL0000010362024,MACEIO,17,29042024
AL0000010372024,MACEIO,01,30042024
AL0000010372024,MACEIO,04,30042024
AL0000010382024,BARRA DE SAO MIGUEL,01,30042024
AL0000010382024,BARRA DE SAO MIGUEL,14,30042024
AL0000010392024,MACEIO,04,14042024
AL0000010392024,MACEIO,04,14042024
AL0000010402024,CORURIPE,04,17042024
AL0000010412024,PENEDO,04,29042024
AL0000010412024,PENEDO,01,29042024
AL0000010422024,PENEDO,14,01042024
AL0000010422024,PENEDO,14,01042024
AL0000010432024,PIACABUCU,17,14042024
AL0000010442024,CORURIPE,01,11042024
AL0000010452024,PENEDO,17,25042024
AL0000010452024,PENEDO,14,25042024
AL0000010462024,PENEDO,14,05042024
AL0000010472024,PIACABUCU,01,12042024
AL0000010472024,PIACABUCU,01,12042024
AL0000010482024,CORURIPE,14,27042024
AL0000010482024,CORURIPE,01,27042024
AL0000010492024,IGREJA NOVA,01,19042024
AL0000010502024,PIACABUCU,01,02042024
AL0000010502024,PIACABUCU,14,02042024
AL0000010512024,CORURIPE,06,25042024
AL0000010512024,CORURIPE,01,25042024
AL0000010522024,PENEDO,01,15042024
AL0000010522024,PENEDO,14,15042024
AL0000010532024,PENEDO,14,06042024
AL0000010532024,PENEDO,06,06042024
AL0000010542024,ARAPIRACA,00,01042024
AL0000010542024,ARAPIRACA,14,01042024
AL0000010552024,ARAPIRACA,01,03042024
AL0000010552024,ARAPIRACA,01,03042024
AL0000010552024,ARAPIRACA,14,03042024
AL0000010562024,ARAPIRACA,01,03042024
AL0000010562024,ARAPIRACA,14,03042024
AL0000010572024,ARAPIRACA,14,07042024
AL0000010572024,ARAPIRACA,01,07042024
AL0000010582024,ARAPIRACA,06,09042024
AL0000010582024,ARAPIRACA,14,09042024
AL0000010592024,ARAPIRACA,01,11042024
AL0000010592024,ARAPIRACA,17,11042024
AL0000010602024,ARAPIRACA,04,15042024
AL0000010602024,ARAPIRACA,01,15042024
AL0000010612024,ARAPIRACA,01,18042024
AL0000010622024,ARAPIRACA,01,19042024
AL0000010622024,ARAPIRACA,01,19042024
AL0000010632024,ARAPIRACA,01,19042024
AL0000010632024,ARAPIRACA,14,19042024
AL0000010642024,ARAPIRACA,01,19042024
AL0000010642024,ARAPIRACA,14,19042024
AL0000010652024,ARAPIRACA,01,19042024
AL0000010652024,ARAPIRACA,01,19042024
AL0000010662024,ARAPIRACA,14,21042024
AL0000010662024,ARAPIRACA,14,21042024
AL0000010672024,ARAPIRACA,14,21042024
AL0000010672024,ARAPIRACA,04,21042024
AL0000010682024,ARAPIRACA,14,22042024
AL0000010692024,ARAPIRACA,01,22042024
AL0000010692024,ARAPIRACA,01,22042024
AL0000010702024,ARAPIRACA,01,22042024
AL0000010702024,ARAPIRACA,01,22042024
AL0000010702024,ARAPIRACA,01,22042024
AL0000010712024,ARAPIRACA,14,29042024
AL0000010712024,ARAPIRACA,01,29042024
AL0000010722024,ARAPIRACA,04,29042024
AL0000010722024,ARAPIRACA,06,29042024
AL0000010732024,ARAPIRACA,01,25042024
AL0000010732024,ARAPIRACA,01,25042024
AL0000010742024,ARAPIRACA,01,27042024
AL0000010742024,ARAPIRACA,14,27042024
AL0000010752024,ARAPIRACA,01,27042024
AL0000010752024,ARAPIRACA,01,27042024
AL0000010762024,ARAPIRACA,14,27042024
AL0000010762024,ARAPIRACA,14,27042024
AL0000010772024,ARAPIRACA,14,29042024
AL0000010772024,ARAPIRACA,14,29042024
AL0000010782024,ARAPIRACA,14,30042024
AL0000010782024,ARAPIRACA,14,30042024
AL0000010792024,ARAPIRACA,04,30042024
AL0000010792024,ARAPIRACA,19,30042024
AL0000010802024,ARAPIRACA,01,30042024
AL0000010802024,ARAPIRACA,14,30042024
AL0000010812024,ARAPIRACA,01,03042024
AL0000010812024,ARAPIRACA,01,03042024
AL0000010822024,LAGOA DA CANOA,01,03042024
AL0000010832024,CORURIPE,01,22012024
AL0000010832024,CORURIPE,14,22012024
AL0000010842024,ARAPIRACA,01,02042024
AL0000010842024,ARAPIRACA,14,02042024
AL0000010852024,ARAPIRACA,01,04042024
AL0000010852024,ARAPIRACA,14,04042024
AL0000010862024,CORURIPE,01,01022024
AL0000010872024,CORURIPE,01,03022024
AL0000010872024,CORURIPE,17,03022024
AL0000010882024,ARAPIRACA,01,05042024
AL0000010882024,ARAPIRACA,14,05042024
AL0000010892024,CORURIPE,01,10022024
AL0000010892024,CORURIPE,01,10022024
AL0000010902024,ARAPIRACA,04,03042024
AL0000010902024,ARAPIRACA,01,03042024
AL0000010912024,CORURIPE,01,11022024
AL0000010922024,ARAPIRACA,01,04042024
AL0000010922024,ARAPIRACA,01,04042024
AL0000010932024,CORURIPE,01,05032024
AL0000010932024,CORURIPE,01,05032024
AL0000010942024,ARAPIRACA,01,08042024
AL0000010942024,ARAPIRACA,14,08042024
AL0000010952024,CORURIPE,04,15032024
AL0000010952024,CORURIPE,25,15032024
AL0000010952024,CORURIPE,01,15032024
AL0000010962024,ARAPIRACA,14,05042024
AL0000010962024,ARAPIRACA,01,05042024
AL0000010962024,ARAPIRACA,01,05042024
AL0000010972024,CORURIPE,01,23032024
AL0000010982024,CORURIPE,01,24032024
AL0000010982024,CORURIPE,01,24032024
AL0000010982024,CORURIPE,04,24032024
AL0000010992024,ARAPIRACA,01,09042024
AL0000010992024,ARAPIRACA,01,09042024
AL0000011002024,ARAPIRACA,01,08042024
AL0000011002024,ARAPIRACA,01,08042024
AL0000011012024,CORURIPE,01,06052024
AL0000011012024,CORURIPE,01,06052024
AL0000011022024,ARAPIRACA,01,13042024
AL0000011022024,ARAPIRACA,01,13042024
AL0000011032024,CORURIPE,04,13052024
AL0000011032024,CORURIPE,01,13052024
AL0000011042024,ARAPIRACA,01,15042024
AL0000011042024,ARAPIRACA,14,15042024
AL0000011042024,ARAPIRACA,01,15042024
AL0000011052024,ARAPIRACA,01,14042024
AL0000011052024,ARAPIRACA,01,14042024
AL0000011062024,ARAPIRACA,01,16042024
AL0000011062024,ARAPIRACA,14,16042024
AL0000011072024,ARAPIRACA,14,16042024
AL0000011072024,ARAPIRACA,14,16042024
AL0000011082024,ARAPIRACA,01,18042024
AL0000011082024,ARAPIRACA,01,18042024
AL0000011092024,ARAPIRACA,01,18042024
AL0000011092024,ARAPIRACA,01,18042024
AL0000011102024,ARAPIRACA,01,18042024
AL0000011102024,ARAPIRACA,01,18042024
AL0000011112024,ARAPIRACA,01,21042024
AL0000011112024,ARAPIRACA,01,21042024
AL0000011112024,ARAPIRACA,01,21042024
AL0000011122024,ARAPIRACA,01,17042024
AL0000011122024,ARAPIRACA,14,17042024
AL0000011132024,ARAPIRACA,13,23042024
AL0000011132024,ARAPIRACA,12,23042024
AL0000011142024,ARAPIRACA,01,23042024
AL0000011142024,ARAPIRACA,04,23042024
AL0000011152024,ARAPIRACA,01,21042024
AL0000011152024,ARAPIRACA,14,21042024
AL0000011152024,ARAPIRACA,14,21042024
AL0000011162024,ARAPIRACA,01,28042024
AL0000011162024,ARAPIRACA,01,28042024
AL0000011172024,ARAPIRACA,14,25042024
AL0000011172024,ARAPIRACA,01,25042024
AL0000011172024,ARAPIRACA,01,25042024
AL0000011182024,ARAPIRACA,01,26042024
AL0000011182024,ARAPIRACA,01,26042024
AL0000011192024,ARAPIRACA,01,28042024
AL0000011192024,ARAPIRACA,00,28042024
AL0000011202025,MARECHAL DEODORO,04,15072024
AL0000011212026,PORTO CALVO,00,16072024
AL0000011222024,PENEDO,00,29042024
AL0000011232024,PENEDO,00,28042024
AL0000011242024,ARAPIRACA,00,02042024
AL0000011252024,MAJOR ISIDORO,01,28042024
AL0000011252024,MAJOR ISIDORO,22,28042024
AL0000011262024,SAO SEBASTIAO,00,02042024
AL0000011272024,ATALAIA,14,03042024
AL0000011272024,ATALAIA,01,03042024
AL0000011282024,MARECHAL DEODORO,14,28042024
AL0000011292024,SATUBA,00,27042024
AL0000011302024,TEOTONIO VILELA,00,04042024
AL0000011312024,DELMIRO GOUVEIA,00,26042024
AL0000011322024,PORTO CALVO,00,04042024
AL0000011332024,FEIRA GRANDE,01,26042024
AL0000011332024,FEIRA GRANDE,14,26042024
AL0000011342024,BATALHA,00,06042024
AL0000011352024,ATALAIA,00,06042024
AL0000011362024,TEOTONIO VILELA,01,25042024
AL0000011372024,COLONIA LEOPOLDINA,14,06042024
AL0000011382024,DELMIRO GOUVEIA,00,07042024
AL0000011392024,INHAPI,00,07042024
AL0000011402024,ARAPIRACA,00,04042024
AL0000011412024,ARAPIRACA,01,22042024
AL0000011422024,CORURIPE,00,07042024
AL0000011432024,UNIAO DOS PALMARES,00,07042024
AL0000011442024,MESSIAS,00,08042024
AL0000011452024,ARAPIRACA,00,09042024
AL0000011462024,OLHO D AGUA DAS FLORES,01,21042024
AL0000011462024,OLHO D AGUA DAS FLORES,14,21042024
AL0000011472024,MACEIO,00,11042024
AL0000011482024,ANADIA,00,11042024
AL0000011492024,ARAPIRACA,00,21042024
AL0000011502024,PAO DE ACUCAR,14,13042024
AL0000011502024,PAO DE ACUCAR,14,13042024
AL0000011512024,ARAPIRACA,00,14042024
AL0000011522024,PIACABUCU,00,21042024
AL0000011532024,LAGOA DA CANOA,14,20042024
AL0000011532024,LAGOA DA CANOA,01,20042024
AL0000011542024,POCO DAS TRINCHEIRAS,00,14042024
AL0000011552024,CORURIPE,00,14042024
AL0000011562024,MAJOR ISIDORO,00,19042024
AL0000011572024,MACEIO,00,18042024
AL0000011582024,ARAPIRACA,00,14042024
AL0000011592024,MARAGOGI,01,14042024
AL0000011602024,SAO MIGUEL DOS CAMPOS,14,17042024
AL0000011612024,ARAPIRACA,00,16042024
AL0000011622024,CAMPO ALEGRE,00,16042024
AL0000011622024,CAMPO ALEGRE,25,16042024
AL0000011632024,JOAQUIM GOMES,14,17042024
AL0000011642024,MARECHAL DEODORO,01,24042024
AL0000011642024,MARECHAL DEODORO,01,24042024
AL0000011642024,MARECHAL DEODORO,01,24042024
AL0000011652024,ARAPIRACA,01,02042024
AL0000011652024,ARAPIRACA,01,02042024
AL0000011662024,ARAPIRACA,01,25042024
AL0000011662024,ARAPIRACA,14,25042024
AL0000011672024,ARAPIRACA,14,21042024
AL0000011672024,ARAPIRACA,01,21042024
AL0000011682024,SAO LUIS DO QUITUNDE,01,27042024
AL0000011682024,SAO LUIS DO QUITUNDE,01,27042024
AL0000011692024,MARECHAL DEODORO,01,27042024
AL0000011692024,MARECHAL DEODORO,02,27042024
AL0000011702024,MARECHAL DEODORO,01,26042024
AL0000011702024,MARECHAL DEODORO,04,26042024
AL0000011712024,ARAPIRACA,14,24042024
AL0000011712024,ARAPIRACA,01,24042024
AL0000011722024,SENADOR RUI PALMEIRA,06,16042024
AL0000011732024,ARAPIRACA,04,15042024
AL0000011732024,ARAPIRACA,20,15042024
AL0000011732024,ARAPIRACA,01,15042024
AL0000011742024,ARAPIRACA,01,29042024
AL0000011742024,ARAPIRACA,14,29042024
AL0000011752024,IGACI,14,29042024
AL0000011762024,PALMEIRA DOS INDIOS,04,15042024
AL0000011772024,PALMEIRA DOS INDIOS,14,20042024
AL0000011772024,PALMEIRA DOS INDIOS,14,20042024
AL0000011782024,MARECHAL DEODORO,14,16042024
AL0000011782024,MARECHAL DEODORO,01,16042024
AL0000011792024,SANTA LUZIA DO NORTE,01,16042024
AL0000011802024,MACEIO,01,18042024
AL0000011812024,MARAGOGI,14,16042024
AL0000011822024,JARAMATAIA,01,21042024
AL0000011832024,BARRA DE SAO MIGUEL,01,17042024
AL0000011842024,MATRIZ DE CAMARAGIBE,01,16042024
AL0000011842024,MATRIZ DE CAMARAGIBE,02,16042024
AL0000011852024,PORTO CALVO,01,06042024
AL0000011862024,MACEIO,01,29042024
AL0000011862024,MACEIO,14,29042024
AL0000011862024,MACEIO,01,29042024
AL0000011872024,ARAPIRACA,01,18042024
AL0000011872024,ARAPIRACA,01,18042024
AL0000011882024,GIRAU DO PONCIANO,04,19042024
AL0000011882024,GIRAU DO PONCIANO,20,19042024
AL0000011892024,MARECHAL DEODORO,01,12042024
AL0000011892024,MARECHAL DEODORO,01,12042024
AL0000011892024,MARECHAL DEODORO,01,12042024
AL0000011902024,MARAGOGI,01,28042024
AL0000011902024,MARAGOGI,01,28042024
AL0000011912024,MARAGOGI,01,30042024
AL0000011912024,MARAGOGI,14,30042024
AL0000011922024,ARAPIRACA,01,18042024
AL0000011922024,ARAPIRACA,04,18042024
AL0000011932024,SANTA LUZIA DO NORTE,04,30042024
AL0000011932024,SANTA LUZIA DO NORTE,25,30042024
AL0000011942024,BARRA DE SAO MIGUEL,01,26042024
AL0000011952024,MACEIO,14,08042024
AL0000011952024,MACEIO,14,08042024
AL0000011962024,BARRA DE SAO MIGUEL,01,29042024
AL0000011972024,MARECHAL DEODORO,14,29042024
AL0000011972024,MARECHAL DEODORO,01,29042024
AL0000011982024,ARAPIRACA,04,25042024
AL0000011982024,ARAPIRACA,01,25042024
AL0000011992024,MACEIO,14,28042024
AL0000012002024,RIO LARGO,01,25042024
AL0000012012024,JAPARATINGA,01,30042024
AL0000012022024,MARAGOGI,14,24042024
AL0000012032024,ARAPIRACA,01,12042024
AL0000012032024,ARAPIRACA,01,12042024
AL0000012042024,CAMPO ALEGRE,05,28042024
AL0000012042024,CAMPO ALEGRE,19,28042024
AL0000012042024,CAMPO ALEGRE,01,28042024
AL0000012052024,MARECHAL DEODORO,01,15042024
AL0000012052024,MARECHAL DEODORO,01,15042024
AL0000012062024,MARECHAL DEODORO,01,03042024
AL0000012062024,MARECHAL DEODORO,01,03042024
AL0000012072024,SAO LUIS DO QUITUNDE,01,03042024
AL0000012072024,SAO LUIS DO QUITUNDE,01,03042024
AL0000012072024,SAO LUIS DO QUITUNDE,01,03042024
AL0000012082024,BARRA DE SAO MIGUEL,01,14042024
AL0000012092024,MARECHAL DEODORO,01,14042024
AL0000012092024,MARECHAL DEODORO,01,14042024
AL0000012102024,MARAGOGI,01,02042024
AL0000012102024,MARAGOGI,14,02042024
AL0000012112024,ARAPIRACA,01,01042024
AL0000012112024,ARAPIRACA,19,01042024
AL0000012122024,SAO SEBASTIAO,14,02042024
AL0000012132024,MARECHAL DEODORO,04,04042024
AL0000012142024,MARECHAL DEODORO,01,06042024
AL0000012142024,MARECHAL DEODORO,01,06042024
AL0000012142024,MARECHAL DEODORO,01,06042024
AL0000012152024,ARAPIRACA,01,06042024
AL0000012152024,ARAPIRACA,14,06042024
AL0000012152024,ARAPIRACA,01,06042024
AL0000012162024,MACEIO,01,07042024
AL0000012162024,MACEIO,14,07042024
AL0000012172024,OLHO D AGUA DAS FLORES,14,14042024
AL0000012172024,OLHO D AGUA DAS FLORES,01,14042024
AL0000012182024,MARECHAL DEODORO,14,14042024
AL0000012192024,SENADOR RUI PALMEIRA,13,10042024
AL0000012192024,SENADOR RUI PALMEIRA,04,10042024
AL0000012202024,ARAPIRACA,25,09042024
AL0000012212024,SAO MIGUEL DOS CAMPOS,04,14042024
AL0000012212024,SAO MIGUEL DOS CAMPOS,17,14042024
AL0000012222024,ARAPIRACA,06,09042024
AL0000012222024,ARAPIRACA,01,09042024
AL0000012232024,MARECHAL DEODORO,01,20042024
AL0000012232024,MARECHAL DEODORO,06,20042024
AL0000012242024,JARAMATAIA,01,24042024
AL0000012242024,JARAMATAIA,01,24042024
AL0000012252024,PORTO CALVO,04,18042024
AL0000012262024,ARAPIRACA,14,25042024
AL0000012262024,ARAPIRACA,01,25042024
