AL0000023342022,03122022
AL0000023352022,09122022
AL0000023362022,14122022
AL0000023372022,26122022
AL0000023382022,21122022
AL0000023392022,24122022
AL0000023402022,03122022
AL0000023412022,06122022
AL0000023422022,06122022
AL0000023432022,09122022
AL0000023442022,10122022
AL0000023452022,17122022
AL0000023462022,15122022
AL0000023472022,20122022
AL0000023482022,20122022
AL0000023492022,22122022
AL0000023502022,24122022
AL0000023512022,24122022
AL0000023522022,24122022
AL0000023532022,01122022
AL0000023542022,25122022
AL0000023552022,25122022
AL0000023562022,28122022
AL0000023572022,04122022
AL0000023582022,30122022
AL0000023592022,08112022
AL0000023602022,19102022
AL0000023612022,25122022
AL0000023622022,11102022
AL0000023632022,14102022
AL0000023642022,12102022
AL0000023652022,08102022
AL0000023662022,22102022
AL0000023672022,30102022
AL0000023682022,16122022
AL0000023692022,01102022
AL0000023702022,18112022
AL0000023712022,25112022
AL0000023722022,28112022
AL0000023732022,24112022
AL0000023742022,25112022
AL0000023752022,15112022
AL0000023762022,18112022
AL0000023772022,18112022
AL0000023782022,13112022
AL0000023792022,31102022
AL0000023802022,30102022
AL0000023812022,14122022
AL0000023822022,10122022
AL0000023832022,02122022
AL0000023842022,19122022
AL0000023852022,27122022
AL0000023862022,24122022
AL0000023872022,03122022
AL0000023882022,02122022
AL0000023892022,03122022
AL0000023902022,04122022
AL0000023912022,06122022
AL0000023922022,01122022
AL0000023932022,07122022
AL0000023942022,09122022
AL0000023952022,11122022
AL0000023962022,12122022
AL0000023972022,02122022
AL0000023982022,12122022
AL0000023992022,03122022
AL0000024002022,01122022
AL0000024012022,09122022
AL0000024022022,18122022
AL0000024032022,10122022
AL0000024042022,18122022
AL0000024052022,22122022
AL0000024062022,02122022
AL0000024072022,21122022
AL0000024082022,17122022
AL0000024092022,23212022
AL0000024102022,24122022
AL0000024112022,24122022
AL0000024122022,25122022
AL0000024132022,25122022
AL0000024142022,25122022
AL0000024152022,25122022
AL0000024162022,26122022
AL0000024172022,03122022
AL0000024182022,05122022
AL0000024192022,26122022
AL0000024202022,19122022
AL0000024212022,28122022
AL0000024222022,17122022
AL0000024232022,25122022
AL0000024242022,30122022
AL0000024252022,30122022
AL0000024272022,02122022
AL0000024282022,11122022
AL0000024292022,13122022
AL0000024302022,25122022
AL0000024312022,14122022
AL0000024322022,19122022
AL0000024332022,18122022
AL0000024342022,12122022
AL0000024352022,28122022
AL0000024362022,21122022
AL0000024372022,26122022
AL0000024382022,30122022
AL0000024392022,24122022
AL0000024402022,29122022
AL0000024412022,25122022
AL0000024422022,25122022
AL0000024432022,26122022
AL0000024442022,31122022
AL0000024452022,31122022
AL0000024462022,27122022
AL0000024472022,28122022
AL0000024482022,28122022
AL0000024492022,28122022
AL0000024502022,28122022
AL0000024512022,30122022
AL0000024522022,30122022
AL0000024532022,31122022
AL0000024542022,29122022
AL0000024552022,16122022
AL0000024562022,14122022
AL0000024572022,17122022
AL0000024582022,24122022
AL0000024592022,24122022
AL0000024602022,22122022
AL0000024612022,22122022
AL0000024622022,19122022
AL0000024632022,18122022
AL0000024642022,15122022
AL0000024652022,02122022
AL0000024662022,01122022
AL0000024672022,04122022
AL0000024682022,03122022
AL0000024692022,04122022
AL0000024702022,06122022
AL0000024712022,06122022
AL0000024722022,06122022
AL0000024732022,07122022
AL0000024742022,12122022
AL0000024752022,10122022
AL0000024762022,09122022
AL0000024772022,081220222
AL0000024782022,18122022
AL0000024792022,27122022
AL0000024802022,25122022
AL0000024812022,05122022
AL0000024822022,10122022
AL0000024832022,23122022
AL0000024842022,22122022
AL0000024852022,02122022
AL0000024862022,31122022
AL0000024872022,02122022
AL0000024882022,08122022
AL0000024892022,20122022
AL0000024902022,05122022
AL0000024912022,01122022
AL0000024922022,05122022
AL0000024932022,10122022
AL0000024942022,21122022
AL0000024952022,17122022
AL0000024962022,28122022
AL0000024972022,18122022
AL0000024982022,18122022
AL0000024992022,18122022
AL0000025002022,16122022
AL0000025012022,29122022
AL0000025022022,13122022
AL0000025032022,07122022
AL0000025042022,28122022
AL0000025052022,31122022
AL0000025062022,18122022
AL0000025072022,01122022
AL0000025082022,04122022
AL0000025092022,03122022
AL0000025102022,30122022
AL0000025112022,18122022
AL0000025122022,16122022
AL0000025132022,07122022
AL0000025142022,10122022
AL0000025152022,19122022
AL0000025162022,23122022
AL0000025172022,18122022
AL0000025182022,19122022
AL0000025192022,05122022
AL0000025202022,11122022
AL0000025212022,11122022
AL0000025222022,12122022
AL0000025232022,10122022
AL0000025242022,03122022
AL0000025252022,21122022
AL0000025262022,18122022
AL0000025272022,29122022
AL0000025282022,25122022
AL0000025292022,08122022
AL0000025302022,27122022
AL0000025312022,26122022
AL0000025322022,01122022
AL0000025332022,03122022
AL0000025342022,05122022
AL0000025352022,07122022
AL0000025362022,07122022
AL0000025372022,07122022
AL0000025382022,08122022
AL0000025392022,27122022
AL0000025402022,01122022
AL0000025412022,09122022
AL0000025422022,11122022
AL0000025432022,11122022
AL0000025442022,12122022
AL0000025452022,13122022
AL0000025462022,14122022
AL0000025472022,14122022
AL0000025482022,16122022
AL0000025492022,22122022
AL0000025502022,17122022
AL0000025512022,17122022
AL0000025522022,31122022
AL0000025532022,17122022
AL0000025542022,08122022
AL0000025552022,20122022
AL0000025562022,22122022
AL0000025572022,23122022
AL0000025582022,23122022
AL0000025592022,24122022
AL0000025602022,28122022
AL0000025612022,25122022
AL0000025622022,11122022
AL0000025632022,09122022
AL0000025642022,06122022
AL0000024262022,16112022
AL0000025652022,23112022
AL0000025662022,06122022
AL0000025672022,02122022
AL0000025682022,04122022
AL0000025692022,01122022
AL0000025702022,29112022
AL0000025712022,11122022
AL0000018632022,18122022
